vaccine,activity_type,country_code,country,year,age_first,age_last,target,coverage,gender,proportion_risk
HPV,routine,PHL,Philippines,2010,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2011,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2012,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2013,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2014,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2015,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2016,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2017,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2018,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2019,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2020,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2021,14,14,<NA>,0.22,female,1
HPV,routine,PHL,Philippines,2022,14,14,<NA>,0.23,female,1
HPV,routine,PHL,Philippines,2023,14,14,<NA>,0.03,female,1
HPV,routine,PHL,Philippines,2024,14,14,<NA>,0.01,female,1
HPV,routine,POL,Poland,2006,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2007,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2008,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2009,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2010,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2011,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2012,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2013,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2014,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2015,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2016,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2017,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2018,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2019,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2020,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2021,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2022,14,14,<NA>,0,female,1
HPV,routine,POL,Poland,2023,14,14,<NA>,0.1,female,1
HPV,routine,POL,Poland,2024,14,14,<NA>,0.13,female,1
HPV,routine,PRT,Portugal,2006,14,14,<NA>,0,female,1
HPV,routine,PRT,Portugal,2007,14,14,<NA>,0,female,1
HPV,routine,PRT,Portugal,2008,14,14,<NA>,0,female,1
HPV,routine,PRT,Portugal,2009,14,14,<NA>,0,female,1
HPV,routine,PRT,Portugal,2010,14,14,<NA>,0.92,female,1
HPV,routine,PRT,Portugal,2011,14,14,<NA>,0.94,female,1
HPV,routine,PRT,Portugal,2012,14,14,<NA>,0.96,female,1
HPV,routine,PRT,Portugal,2013,14,14,<NA>,0.96,female,1
HPV,routine,PRT,Portugal,2014,14,14,<NA>,0.97,female,1
HPV,routine,PRT,Portugal,2015,14,14,<NA>,0.93,female,1
HPV,routine,PRT,Portugal,2016,14,14,<NA>,0.72,female,1
HPV,routine,PRT,Portugal,2017,14,14,<NA>,0.89,female,1
HPV,routine,PRT,Portugal,2018,14,14,<NA>,0.92,female,1
HPV,routine,PRT,Portugal,2019,14,14,<NA>,0.95,female,1
HPV,routine,PRT,Portugal,2020,14,14,<NA>,0.98,female,1
HPV,routine,PRT,Portugal,2021,14,14,<NA>,0.97,female,1
HPV,routine,PRT,Portugal,2022,14,14,<NA>,0.94,female,1
HPV,routine,PRT,Portugal,2023,14,14,<NA>,0.91,female,1
HPV,routine,PRT,Portugal,2024,14,14,<NA>,0.96,female,1
HPV,routine,QAT,Qatar,2006,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2007,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2008,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2009,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2010,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2011,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2012,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2013,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2014,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2015,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2016,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2017,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2018,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2019,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2020,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2021,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2022,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2023,14,14,<NA>,0,female,1
HPV,routine,QAT,Qatar,2024,14,14,<NA>,0.01,female,1
HPV,routine,KOR,Republic of Korea,2006,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2007,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2008,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2009,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2010,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2011,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2012,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2013,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2014,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2015,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2016,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2017,14,14,<NA>,0,female,1
HPV,routine,KOR,Republic of Korea,2018,14,14,<NA>,0.47,female,1
HPV,routine,KOR,Republic of Korea,2019,14,14,<NA>,0.64,female,1
HPV,routine,KOR,Republic of Korea,2020,14,14,<NA>,0.75,female,1
HPV,routine,KOR,Republic of Korea,2021,14,14,<NA>,0.67,female,1
HPV,routine,KOR,Republic of Korea,2022,14,14,<NA>,0.74,female,1
HPV,routine,KOR,Republic of Korea,2023,14,14,<NA>,0.66,female,1
HPV,routine,KOR,Republic of Korea,2024,14,14,<NA>,0.65,female,1
HPV,routine,MDA,Republic of Moldova,2006,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2007,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2008,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2009,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2010,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2011,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2012,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2013,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2014,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2015,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2016,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2017,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2018,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2019,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2020,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2021,14,14,<NA>,0,female,1
HPV,routine,MDA,Republic of Moldova,2022,14,14,<NA>,0.49,female,1
HPV,routine,MDA,Republic of Moldova,2023,14,14,<NA>,0.49,female,1
HPV,routine,MDA,Republic of Moldova,2024,14,14,<NA>,0.34,female,1
HPV,routine,ROU,Romania,2006,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2007,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2008,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2009,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2010,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2011,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2012,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2013,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2014,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2015,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2016,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2017,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2018,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2019,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2020,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2021,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2022,14,14,<NA>,0,female,1
HPV,routine,ROU,Romania,2023,14,14,<NA>,0.14,female,1
HPV,routine,ROU,Romania,2024,14,14,<NA>,0.23,female,1
HPV,routine,RWA,Rwanda,2006,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2007,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2008,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2009,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2010,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2011,14,14,<NA>,0,female,1
HPV,routine,RWA,Rwanda,2012,14,14,<NA>,0.17,female,1
HPV,routine,RWA,Rwanda,2013,14,14,<NA>,0.29,female,1
HPV,routine,RWA,Rwanda,2014,14,14,<NA>,0.37,female,1
HPV,routine,RWA,Rwanda,2015,14,14,<NA>,0.44,female,1
HPV,routine,RWA,Rwanda,2016,14,14,<NA>,0.54,female,1
HPV,routine,RWA,Rwanda,2017,14,14,<NA>,0.63,female,1
HPV,routine,RWA,Rwanda,2018,14,14,<NA>,0.72,female,1
HPV,routine,RWA,Rwanda,2019,14,14,<NA>,0.79,female,1
HPV,routine,RWA,Rwanda,2020,14,14,<NA>,0.76,female,1
HPV,routine,RWA,Rwanda,2021,14,14,<NA>,0.8,female,1
HPV,routine,RWA,Rwanda,2022,14,14,<NA>,0.89,female,1
HPV,routine,RWA,Rwanda,2023,14,14,<NA>,0.66,female,1
HPV,routine,RWA,Rwanda,2024,14,14,<NA>,0.73,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2006,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2007,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2008,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2009,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2010,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2011,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2012,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2013,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2014,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2015,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2016,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2017,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2018,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2019,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2020,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2021,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2022,14,14,<NA>,0,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2023,14,14,<NA>,0.9,female,1
HPV,routine,KNA,Saint Kitts and Nevis,2024,14,14,<NA>,0.74,female,1
HPV,routine,LCA,Saint Lucia,2006,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2007,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2008,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2009,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2010,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2011,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2012,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2013,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2014,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2015,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2016,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2017,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2018,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2019,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2020,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2021,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2022,14,14,<NA>,0,female,1
HPV,routine,LCA,Saint Lucia,2023,14,14,<NA>,0.6,female,1
HPV,routine,LCA,Saint Lucia,2024,14,14,<NA>,0.52,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2006,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2007,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2008,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2009,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2010,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2011,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2012,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2013,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2014,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2015,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2016,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2017,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2018,14,14,<NA>,0,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2019,14,14,<NA>,0.04,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2020,14,14,<NA>,0.11,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2021,14,14,<NA>,0.13,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2022,14,14,<NA>,0.043,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2023,14,14,<NA>,0.055,female,1
HPV,routine,VCT,Saint Vincent and the Grenadines,2024,14,14,<NA>,0.068,female,1
HPV,routine,WSM,Samoa,2006,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2007,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2008,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2009,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2010,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2011,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2012,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2013,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2014,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2015,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2016,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2017,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2018,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2019,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2020,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2021,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2022,14,14,<NA>,0,female,1
HPV,routine,WSM,Samoa,2023,14,14,<NA>,0.87,female,1
HPV,routine,WSM,Samoa,2024,14,14,<NA>,0.87,female,1
HPV,routine,SMR,San Marino,2006,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2007,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2008,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2009,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2010,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2011,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2012,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2013,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2014,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2015,14,14,<NA>,0,female,1
HPV,routine,SMR,San Marino,2016,14,14,<NA>,0.14,female,1
HPV,routine,SMR,San Marino,2017,14,14,<NA>,0.07,female,1
HPV,routine,SMR,San Marino,2018,14,14,<NA>,0.31,female,1
HPV,routine,SMR,San Marino,2019,14,14,<NA>,0.37,female,1
HPV,routine,SMR,San Marino,2020,14,14,<NA>,0.23,female,1
HPV,routine,SMR,San Marino,2021,14,14,<NA>,0.61,female,1
HPV,routine,SMR,San Marino,2022,14,14,<NA>,0.68,female,1
HPV,routine,SMR,San Marino,2023,14,14,<NA>,0.5,female,1
HPV,routine,SMR,San Marino,2024,14,14,<NA>,0.53,female,1
HPV,routine,STP,Sao Tome and Principe,2006,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2007,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2008,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2009,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2010,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2011,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2012,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2013,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2014,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2015,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2016,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2017,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2018,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2019,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2020,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2021,14,14,<NA>,0,female,1
HPV,routine,STP,Sao Tome and Principe,2022,14,14,<NA>,0.55,female,1
HPV,routine,STP,Sao Tome and Principe,2023,14,14,<NA>,0.8,female,1
HPV,routine,STP,Sao Tome and Principe,2024,14,14,<NA>,0.8,female,1
HPV,routine,SAU,Saudi Arabia,2006,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2007,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2008,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2009,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2010,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2011,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2012,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2013,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2014,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2015,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2016,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2017,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2018,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2019,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2020,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2021,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2022,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2023,14,14,<NA>,0,female,1
HPV,routine,SAU,Saudi Arabia,2024,14,14,<NA>,0.47,female,1
HPV,routine,SEN,Senegal,2006,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2007,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2008,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2009,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2010,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2011,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2012,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2013,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2014,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2015,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2016,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2017,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2018,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2019,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2020,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2021,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2022,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2023,14,14,<NA>,0,female,1
HPV,routine,SEN,Senegal,2024,14,14,<NA>,0.26,female,1
HPV,routine,SRB,Serbia,2006,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2007,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2008,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2009,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2010,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2011,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2012,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2013,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2014,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2015,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2016,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2017,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2018,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2019,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2020,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2021,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2022,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2023,14,14,<NA>,0,female,1
HPV,routine,SRB,Serbia,2024,14,14,<NA>,0.02,female,1
HPV,routine,SYC,Seychelles,2006,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2007,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2008,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2009,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2010,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2011,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2012,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2013,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2014,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2015,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2016,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2017,14,14,<NA>,0,female,1
HPV,routine,SYC,Seychelles,2018,14,14,<NA>,0.76,female,1
HPV,routine,SYC,Seychelles,2019,14,14,<NA>,0.83,female,1
HPV,routine,SYC,Seychelles,2020,14,14,<NA>,0.91,female,1
HPV,routine,SYC,Seychelles,2021,14,14,<NA>,0.77,female,1
HPV,routine,SYC,Seychelles,2022,14,14,<NA>,0.88,female,1
HPV,routine,SYC,Seychelles,2023,14,14,<NA>,0.62,female,1
HPV,routine,SYC,Seychelles,2024,14,14,<NA>,0.23,female,1
HPV,routine,SGP,Singapore,2006,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2007,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2008,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2009,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2010,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2011,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2012,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2013,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2014,14,14,<NA>,0.01,female,1
HPV,routine,SGP,Singapore,2015,14,14,<NA>,0.01,female,1
HPV,routine,SGP,Singapore,2016,14,14,<NA>,0.01,female,1
HPV,routine,SGP,Singapore,2017,14,14,<NA>,0.01,female,1
HPV,routine,SGP,Singapore,2018,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2019,14,14,<NA>,0,female,1
HPV,routine,SGP,Singapore,2020,14,14,<NA>,0.28,female,1
HPV,routine,SGP,Singapore,2021,14,14,<NA>,0.58,female,1
HPV,routine,SGP,Singapore,2022,14,14,<NA>,0.8,female,1
HPV,routine,SGP,Singapore,2023,14,14,<NA>,0.88,female,1
HPV,routine,SGP,Singapore,2024,14,14,<NA>,0.68,female,1
HPV,routine,SVK,Slovakia,2006,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2007,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2008,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2009,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2010,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2011,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2012,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2013,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2014,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2015,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2016,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2017,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2018,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2019,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2020,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2021,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2022,14,14,<NA>,0,female,1
HPV,routine,SVK,Slovakia,2023,14,14,<NA>,0.2,female,1
HPV,routine,SVK,Slovakia,2024,14,14,<NA>,0.29,female,1
HPV,routine,SVN,Slovenia,2006,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2007,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2008,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2009,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2010,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2011,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2012,14,14,<NA>,0,female,1
HPV,routine,SVN,Slovenia,2013,14,14,<NA>,0,female,1
